9,45,1666.0,385.0,146.62,332.71,1,-1.0,-1.0,-1.0
9,46,1326.0,489.0,67.474,153.11,1,-1.0,-1.0,-1.0
9,47,1848.0,505.0,30.903,70.127,1,-1.0,-1.0,-1.0
9,48,1727.0,418.0,135.42,307.29,1,-1.0,-1.0,-1.0
9,49,142.0,521.0,52.0,118.0,1,-1.0,-1.0,-1.0
9,50,1274.0,551.0,43.624,98.993,1,-1.0,-1.0,-1.0
9,51,266.0,463.0,103.17,234.13,1,-1.0,-1.0,-1.0
10,52,1689.0,385.0,146.62,332.71,1,-1.0,-1.0,-1.0
10,53,1326.0,500.0,67.474,153.11,1,-1.0,-1.0,-1.0
10,54,146.0,515.0,56.686,128.63,1,-1.0,-1.0,-1.0
10,55,266.0,463.0,103.17,234.13,1,-1.0,-1.0,-1.0
10,56,1278.0,545.0,47.794,108.46,1,-1.0,-1.0,-1.0
10,57,1849.0,510.0,28.302,64.224,1,-1.0,-1.0,-1.0
11,58,1689.0,385.0,146.62,332.71,1,-1.0,-1.0,-1.0
11,59,1326.0,500.0,67.474,153.11,1,-1.0,-1.0,-1.0
11,60,266.0,463.0,103.17,234.13,1,-1.0,-1.0,-1.0
11,61,1278.0,545.0,47.794,108.46,1,-1.0,-1.0,-1.0
11,62,171.0,481.0,26.0,59.0,1,-1.0,-1.0,-1.0
11,63,1844.0,367.0,94.66,214.81,1,-1.0,-1.0,-1.0
12,64,1689.0,408.0,146.62,332.71,1,-1.0,-1.0,-1.0
12,65,1326.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
12,66,-8.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
12,67,1837.0,351.0,103.17,234.13,1,-1.0,-1.0,-1.0
12,68,1619.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
13,69,1689.0,385.0,146.62,332.71,1,-1.0,-1.0,-1.0
13,70,1326.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
13,71,1643.0,408.0,146.62,332.71,1,-1.0,-1.0,-1.0
13,72,151.0,501.0,28.302,64.224,1,-1.0,-1.0,-1.0
13,73,1286.0,545.0,47.794,108.46,1,-1.0,-1.0,-1.0
13,74,1867.0,391.0,30.903,70.127,1,-1.0,-1.0,-1.0
14,75,1668.0,371.0,159.84,362.7,1,-1.0,-1.0,-1.0
14,76,1326.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
14,77,1717.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
14,78,-52.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
14,79,1619.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
14,80,1867.0,391.0,30.903,70.127,1,-1.0,-1.0,-1.0
15,81,1668.0,371.0,159.84,362.7,1,-1.0,-1.0,-1.0
15,82,1825.0,535.0,33.737,76.557,1,-1.0,-1.0,-1.0
15,83,1336.0,500.0,67.474,153.11,1,-1.0,-1.0,-1.0
15,84,-52.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
15,85,1619.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
15,86,1867.0,393.0,26.0,59.0,1,-1.0,-1.0,-1.0
16,87,1668.0,371.0,159.84,362.7,1,-1.0,-1.0,-1.0
16,88,1834.0,532.0,36.723,83.333,1,-1.0,-1.0,-1.0
16,89,1336.0,500.0,67.474,153.11,1,-1.0,-1.0,-1.0
16,90,-52.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
16,91,1619.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
16,92,1320.0,462.0,30.903,70.127,1,-1.0,-1.0,-1.0
17,93,1666.0,385.0,146.62,332.71,1,-1.0,-1.0,-1.0
17,94,1336.0,500.0,67.474,153.11,1,-1.0,-1.0,-1.0
17,95,1711.0,408.0,146.62,332.71,1,-1.0,-1.0,-1.0
17,96,-52.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
18,97,1666.0,408.0,146.62,332.71,1,-1.0,-1.0,-1.0
18,98,-52.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
18,99,1350.0,503.0,61.514,139.59,1,-1.0,-1.0,-1.0
18,100,1594.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
18,101,1836.0,541.0,33.737,76.557,1,-1.0,-1.0,-1.0
18,102,1295.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
19,103,1666.0,408.0,146.62,332.71,1,-1.0,-1.0,-1.0
19,104,-52.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
19,105,1350.0,503.0,61.514,139.59,1,-1.0,-1.0,-1.0
19,106,1594.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
19,107,1836.0,541.0,33.737,76.557,1,-1.0,-1.0,-1.0
19,108,1291.0,454.0,94.66,214.81,1,-1.0,-1.0,-1.0
20,109,1643.0,371.0,159.84,362.7,1,-1.0,-1.0,-1.0
20,110,-52.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
20,111,1594.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
20,112,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
20,113,1308.0,474.0,87.838,199.32,1,-1.0,-1.0,-1.0
20,114,1838.0,543.0,30.903,70.127,1,-1.0,-1.0,-1.0
21,115,1643.0,371.0,159.84,362.7,1,-1.0,-1.0,-1.0
21,116,-52.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
21,117,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
21,118,1594.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
21,119,1692.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
21,120,1308.0,474.0,87.838,199.32,1,-1.0,-1.0,-1.0
22,121,1643.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
22,122,-52.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
22,123,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
22,124,1594.0,371.0,159.84,362.7,1,-1.0,-1.0,-1.0
22,125,1792.0,456.0,73.864,167.61,1,-1.0,-1.0,-1.0
22,126,1314.0,468.0,79.918,181.35,1,-1.0,-1.0,-1.0
22,127,298.0,463.0,103.17,234.13,1,-1.0,-1.0,-1.0
23,128,1643.0,354.0,175.68,398.65,1,-1.0,-1.0,-1.0
23,129,-52.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
23,130,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
23,131,1589.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
23,132,1792.0,456.0,73.864,167.61,1,-1.0,-1.0,-1.0
23,133,1315.0,468.0,73.864,167.61,1,-1.0,-1.0,-1.0
24,134,1619.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
24,135,-52.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
24,136,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
24,137,1668.0,371.0,159.84,362.7,1,-1.0,-1.0,-1.0
24,138,1326.0,479.0,73.864,167.61,1,-1.0,-1.0,-1.0
24,139,1804.0,475.0,61.514,139.59,1,-1.0,-1.0,-1.0
25,140,1619.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
25,141,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
25,142,-10.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
25,143,1668.0,371.0,159.84,362.7,1,-1.0,-1.0,-1.0
25,144,1840.0,532.0,36.723,83.333,1,-1.0,-1.0,-1.0
25,145,1326.0,479.0,73.864,167.61,1,-1.0,-1.0,-1.0
25,146,1810.0,535.0,33.737,76.557,1,-1.0,-1.0,-1.0
25,147,1843.0,357.0,79.918,181.35,1,-1.0,-1.0,-1.0
26,148,1619.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
26,149,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
26,150,1835.0,557.0,26.0,59.0,1,-1.0,-1.0,-1.0
26,151,1326.0,479.0,73.864,167.61,1,-1.0,-1.0,-1.0
26,152,1668.0,371.0,159.84,362.7,1,-1.0,-1.0,-1.0
26,153,-52.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
26,154,312.0,500.0,30.903,70.127,1,-1.0,-1.0,-1.0
26,155,1843.0,357.0,79.918,181.35,1,-1.0,-1.0,-1.0
26,156,31.0,296.0,270.83,614.58,1,-1.0,-1.0,-1.0
27,157,1616.0,354.0,175.68,398.65,1,-1.0,-1.0,-1.0
27,158,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
27,159,1831.0,557.0,26.0,59.0,1,-1.0,-1.0,-1.0
27,160,1326.0,479.0,73.864,167.61,1,-1.0,-1.0,-1.0
27,161,1670.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
27,162,1831.0,357.0,79.918,181.35,1,-1.0,-1.0,-1.0
27,163,107.0,565.0,146.62,332.71,1,-1.0,-1.0,-1.0
27,164,1562.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
28,165,1616.0,354.0,175.68,398.65,1,-1.0,-1.0,-1.0
28,166,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
28,167,31.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
28,168,1831.0,357.0,79.918,181.35,1,-1.0,-1.0,-1.0
28,169,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
28,170,1798.0,489.0,52.0,118.0,1,-1.0,-1.0,-1.0
29,171,1619.0,371.0,159.84,362.7,1,-1.0,-1.0,-1.0
29,172,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
29,173,31.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
29,174,1569.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
29,175,1689.0,430.0,146.62,332.71,1,-1.0,-1.0,-1.0
29,176,1767.0,325.0,189.32,429.61,1,-1.0,-1.0,-1.0
29,177,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
30,178,1616.0,354.0,175.68,398.65,1,-1.0,-1.0,-1.0
30,179,1339.0,480.0,79.918,181.35,1,-1.0,-1.0,-1.0
30,180,1810.0,533.0,30.903,70.127,1,-1.0,-1.0,-1.0
30,181,31.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
30,182,1281.0,431.0,103.17,234.13,1,-1.0,-1.0,-1.0
30,183,1562.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
30,184,1757.0,513.0,61.514,139.59,1,-1.0,-1.0,-1.0
30,185,1821.0,526.0,103.17,234.13,1,-1.0,-1.0,-1.0
31,186,1616.0,354.0,175.68,398.65,1,-1.0,-1.0,-1.0
31,187,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
31,188,1815.0,549.0,26.0,59.0,1,-1.0,-1.0,-1.0
31,189,1326.0,479.0,73.864,167.61,1,-1.0,-1.0,-1.0
31,190,31.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
31,191,1562.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
31,192,1829.0,542.0,94.66,214.81,1,-1.0,-1.0,-1.0
31,193,1873.0,374.0,36.723,83.333,1,-1.0,-1.0,-1.0
32,194,1619.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
32,195,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
32,196,1752.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
32,197,1689.0,430.0,146.62,332.71,1,-1.0,-1.0,-1.0
32,198,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
32,199,127.0,688.0,94.66,214.81,1,-1.0,-1.0,-1.0
33,200,1616.0,354.0,175.68,398.65,1,-1.0,-1.0,-1.0
33,201,1339.0,480.0,79.918,181.35,1,-1.0,-1.0,-1.0
33,202,1752.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
33,203,73.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
33,204,1295.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
33,205,1692.0,420.0,159.84,362.7,1,-1.0,-1.0,-1.0
34,206,1616.0,354.0,175.68,398.65,1,-1.0,-1.0,-1.0
34,207,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
34,208,1752.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
34,209,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
34,210,1692.0,396.0,159.84,362.7,1,-1.0,-1.0,-1.0
34,211,73.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
35,212,1616.0,354.0,175.68,398.65,1,-1.0,-1.0,-1.0
35,213,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
35,214,1670.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
35,215,1752.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
35,216,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
35,217,135.0,647.0,113.37,257.27,1,-1.0,-1.0,-1.0
36,218,1616.0,354.0,175.68,398.65,1,-1.0,-1.0,-1.0
36,219,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
36,220,1670.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
36,221,1752.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
36,222,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
36,223,145.0,713.0,79.918,181.35,1,-1.0,-1.0,-1.0
37,224,1616.0,354.0,175.68,398.65,1,-1.0,-1.0,-1.0
37,225,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
37,226,1670.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
37,227,1752.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
37,228,1310.0,545.0,52.0,118.0,1,-1.0,-1.0,-1.0
37,229,1332.0,463.0,33.737,76.557,1,-1.0,-1.0,-1.0
38,230,1616.0,354.0,175.68,398.65,1,-1.0,-1.0,-1.0
38,231,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
38,232,1670.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
38,233,1752.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
38,234,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
38,235,155.0,669.0,103.17,234.13,1,-1.0,-1.0,-1.0
38,236,100.0,490.0,113.37,257.27,1,-1.0,-1.0,-1.0
39,237,1616.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
39,238,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
39,239,1752.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
39,240,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
39,241,100.0,490.0,113.37,257.27,1,-1.0,-1.0,-1.0
40,242,1622.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
40,243,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
40,244,1752.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
40,245,1310.0,545.0,52.0,118.0,1,-1.0,-1.0,-1.0
40,246,329.0,543.0,135.42,307.29,1,-1.0,-1.0,-1.0
41,247,1622.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
41,248,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
41,249,1752.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
41,250,1310.0,545.0,52.0,118.0,1,-1.0,-1.0,-1.0
41,251,333.0,543.0,146.62,332.71,1,-1.0,-1.0,-1.0
42,252,1622.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
42,253,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
42,254,1752.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
42,255,236.0,248.0,226.74,514.53,1,-1.0,-1.0,-1.0
42,256,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
42,257,1564.0,325.0,189.32,429.61,1,-1.0,-1.0,-1.0
43,258,1616.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
43,259,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
43,260,1752.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
43,261,259.0,275.0,250.0,567.31,1,-1.0,-1.0,-1.0
43,262,1310.0,537.0,52.0,118.0,1,-1.0,-1.0,-1.0
44,263,1593.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
44,264,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
44,265,1737.0,283.0,226.74,514.53,1,-1.0,-1.0,-1.0
44,266,497.0,515.0,33.737,76.557,1,-1.0,-1.0,-1.0
44,267,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
45,268,1622.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
45,269,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
45,270,1752.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
45,271,1564.0,325.0,189.32,429.61,1,-1.0,-1.0,-1.0
45,272,1315.0,545.0,47.794,108.46,1,-1.0,-1.0,-1.0
46,273,1593.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
46,274,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
46,275,1752.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
46,276,1670.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
46,277,512.0,494.0,33.737,76.557,1,-1.0,-1.0,-1.0
46,278,1315.0,545.0,47.794,108.46,1,-1.0,-1.0,-1.0
47,279,1593.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
47,280,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
47,281,1737.0,283.0,226.74,514.53,1,-1.0,-1.0,-1.0
47,282,338.0,519.0,159.84,362.7,1,-1.0,-1.0,-1.0
47,283,1670.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
47,284,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
47,285,523.0,489.0,33.737,76.557,1,-1.0,-1.0,-1.0
47,286,452.0,399.0,73.864,167.61,1,-1.0,-1.0,-1.0
47,287,1378.0,510.0,67.474,153.11,1,-1.0,-1.0,-1.0
48,288,1593.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
48,289,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
48,290,1737.0,283.0,226.74,514.53,1,-1.0,-1.0,-1.0
48,291,1670.0,354.0,175.68,398.65,1,-1.0,-1.0,-1.0
48,292,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
48,293,323.0,254.0,270.83,614.58,1,-1.0,-1.0,-1.0
49,294,1593.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
49,295,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
49,296,1752.0,290.0,207.45,470.74,1,-1.0,-1.0,-1.0
49,297,1670.0,354.0,175.68,398.65,1,-1.0,-1.0,-1.0
49,298,336.0,236.0,250.0,567.31,1,-1.0,-1.0,-1.0
49,299,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
49,300,107.0,494.0,103.17,234.13,1,-1.0,-1.0,-1.0
50,301,1593.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
50,302,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
50,303,1737.0,283.0,226.74,514.53,1,-1.0,-1.0,-1.0
50,304,1670.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
50,305,1315.0,545.0,47.794,108.46,1,-1.0,-1.0,-1.0
50,306,374.0,275.0,250.0,567.31,1,-1.0,-1.0,-1.0
51,307,1564.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
51,308,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
51,309,1643.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
51,310,1737.0,283.0,226.74,514.53,1,-1.0,-1.0,-1.0
51,311,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
52,312,1593.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
52,313,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
52,314,1737.0,283.0,226.74,514.53,1,-1.0,-1.0,-1.0
52,315,1670.0,381.0,175.68,398.65,1,-1.0,-1.0,-1.0
52,316,1315.0,545.0,47.794,108.46,1,-1.0,-1.0,-1.0
53,317,1593.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
53,318,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
53,319,1737.0,283.0,226.74,514.53,1,-1.0,-1.0,-1.0
53,320,1315.0,545.0,47.794,108.46,1,-1.0,-1.0,-1.0
53,321,1651.0,383.0,189.32,429.61,1,-1.0,-1.0,-1.0
53,322,556.0,437.0,56.686,128.63,1,-1.0,-1.0,-1.0
54,323,1593.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
54,324,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
54,325,1737.0,283.0,226.74,514.53,1,-1.0,-1.0,-1.0
54,326,1651.0,383.0,189.32,429.61,1,-1.0,-1.0,-1.0
54,327,13.0,490.0,113.37,257.27,1,-1.0,-1.0,-1.0
54,328,107.0,494.0,103.17,234.13,1,-1.0,-1.0,-1.0
54,329,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
55,330,1528.0,322.0,207.45,470.74,1,-1.0,-1.0,-1.0
55,331,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
55,332,1622.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
55,333,1737.0,283.0,226.74,514.53,1,-1.0,-1.0,-1.0
55,334,582.0,498.0,146.62,332.71,1,-1.0,-1.0,-1.0
55,335,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
55,336,107.0,494.0,103.17,234.13,1,-1.0,-1.0,-1.0
55,337,13.0,490.0,113.37,257.27,1,-1.0,-1.0,-1.0
56,338,1564.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
56,339,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
56,340,1702.0,283.0,226.74,514.53,1,-1.0,-1.0,-1.0
56,341,582.0,498.0,146.62,332.71,1,-1.0,-1.0,-1.0
56,342,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
56,343,1643.0,408.0,175.68,398.65,1,-1.0,-1.0,-1.0
56,344,84.0,527.0,94.66,214.81,1,-1.0,-1.0,-1.0
57,345,1564.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
57,346,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
57,347,579.0,522.0,135.42,307.29,1,-1.0,-1.0,-1.0
57,348,1702.0,283.0,226.74,514.53,1,-1.0,-1.0,-1.0
57,349,1622.0,383.0,189.32,429.61,1,-1.0,-1.0,-1.0
57,350,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
58,351,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
58,352,1737.0,283.0,226.74,514.53,1,-1.0,-1.0,-1.0
58,353,1593.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
58,354,604.0,552.0,123.42,280.06,1,-1.0,-1.0,-1.0
58,355,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
58,356,1535.0,325.0,189.32,429.61,1,-1.0,-1.0,-1.0
58,357,107.0,494.0,103.17,234.13,1,-1.0,-1.0,-1.0
58,358,33.0,495.0,123.42,280.06,1,-1.0,-1.0,-1.0
58,359,1651.0,383.0,189.32,429.61,1,-1.0,-1.0,-1.0
59,360,1737.0,283.0,226.74,514.53,1,-1.0,-1.0,-1.0
59,361,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
59,362,1622.0,354.0,189.32,429.61,1,-1.0,-1.0,-1.0
59,363,1528.0,353.0,207.45,470.74,1,-1.0,-1.0,-1.0
59,364,1378.0,510.0,67.474,153.11,1,-1.0,-1.0,-1.0
59,365,1308.0,461.0,87.838,199.32,1,-1.0,-1.0,-1.0
59,366,13.0,490.0,113.37,257.27,1,-1.0,-1.0,-1.0
60,367,1702.0,283.0,226.74,514.53,1,-1.0,-1.0,-1.0
60,368,1349.0,490.0,73.864,167.61,1,-1.0,-1.0,-1.0
