45.0,1666.0,385.0,146.62,332.71,59.031,1.0,-1.0,-1.0
46.0,1326.0,489.0,67.474,153.11,41.687,1.0,-1.0,-1.0
47.0,1848.0,505.0,30.903,70.127,30.606,1.0,-1.0,-1.0
48.0,1727.0,418.0,135.42,307.29,25.474,1.0,-1.0,-1.0
49.0,142.0,521.0,52.0,118.0,17.685,1.0,-1.0,-1.0
50.0,1274.0,551.0,43.624,98.993,14.674,1.0,-1.0,-1.0
51.0,266.0,463.0,103.17,234.13,13.241,1.0,-1.0,-1.0
52.0,1689.0,385.0,146.62,332.71,64.395,1.0,-1.0,-1.0
53.0,1326.0,500.0,67.474,153.11,44.719,1.0,-1.0,-1.0
54.0,146.0,515.0,56.686,128.63,17.341,1.0,-1.0,-1.0
55.0,266.0,463.0,103.17,234.13,16.724,1.0,-1.0,-1.0
56.0,1278.0,545.0,47.794,108.46,11.888,1.0,-1.0,-1.0
57.0,1849.0,510.0,28.302,64.224,8.1416,1.0,-1.0,-1.0
58.0,1689.0,385.0,146.62,332.71,58.138,1.0,-1.0,-1.0
59.0,1326.0,500.0,67.474,153.11,38.028,1.0,-1.0,-1.0
60.0,266.0,463.0,103.17,234.13,13.404,1.0,-1.0,-1.0
61.0,1278.0,545.0,47.794,108.46,10.318,1.0,-1.0,-1.0
62.0,171.0,481.0,26.0,59.0,6.3,1.0,-1.0,-1.0
63.0,1844.0,367.0,94.66,214.81,3.7102,1.0,-1.0,-1.0
64.0,1689.0,408.0,146.62,332.71,51.907,1.0,-1.0,-1.0
65.0,1326.0,490.0,73.864,167.61,39.416,1.0,-1.0,-1.0
66.0,-8.0,290.0,207.45,470.74,13.35,1.0,-1.0,-1.0
67.0,1837.0,351.0,103.17,234.13,8.3539,1.0,-1.0,-1.0
68.0,1619.0,396.0,159.84,362.7,0.28414,1.0,-1.0,-1.0
69.0,1689.0,385.0,146.62,332.71,54.748,1.0,-1.0,-1.0
70.0,1326.0,490.0,73.864,167.61,35.028,1.0,-1.0,-1.0
71.0,1643.0,408.0,146.62,332.71,28.729,1.0,-1.0,-1.0
72.0,151.0,501.0,28.302,64.224,15.713,1.0,-1.0,-1.0
73.0,1286.0,545.0,47.794,108.46,12.469,1.0,-1.0,-1.0
74.0,1867.0,391.0,30.903,70.127,4.4389,1.0,-1.0,-1.0
75.0,1668.0,371.0,159.84,362.7,53.078,1.0,-1.0,-1.0
76.0,1326.0,490.0,73.864,167.61,34.284,1.0,-1.0,-1.0
77.0,1717.0,396.0,159.84,362.7,23.699,1.0,-1.0,-1.0
78.0,-52.0,254.0,270.83,614.58,17.787,1.0,-1.0,-1.0
79.0,1619.0,396.0,159.84,362.7,15.437,1.0,-1.0,-1.0
80.0,1867.0,391.0,30.903,70.127,7.0697,1.0,-1.0,-1.0
81.0,1668.0,371.0,159.84,362.7,56.775,1.0,-1.0,-1.0
82.0,1825.0,535.0,33.737,76.557,40.166,1.0,-1.0,-1.0
83.0,1336.0,500.0,67.474,153.11,36.203,1.0,-1.0,-1.0
84.0,-52.0,254.0,270.83,614.58,25.027,1.0,-1.0,-1.0
85.0,1619.0,396.0,159.84,362.7,7.1656,1.0,-1.0,-1.0
86.0,1867.0,393.0,26.0,59.0,4.8067,1.0,-1.0,-1.0
87.0,1668.0,371.0,159.84,362.7,58.304,1.0,-1.0,-1.0
88.0,1834.0,532.0,36.723,83.333,49.653,1.0,-1.0,-1.0
89.0,1336.0,500.0,67.474,153.11,44.973,1.0,-1.0,-1.0
90.0,-52.0,254.0,270.83,614.58,39.898,1.0,-1.0,-1.0
91.0,1619.0,396.0,159.84,362.7,10.224,1.0,-1.0,-1.0
92.0,1320.0,462.0,30.903,70.127,1.3394,1.0,-1.0,-1.0
93.0,1666.0,385.0,146.62,332.71,65.522,1.0,-1.0,-1.0
94.0,1336.0,500.0,67.474,153.11,46.265,1.0,-1.0,-1.0
95.0,1711.0,408.0,146.62,332.71,38.159,1.0,-1.0,-1.0
96.0,-52.0,254.0,270.83,614.58,34.544,1.0,-1.0,-1.0
97.0,1666.0,408.0,146.62,332.71,66.036,1.0,-1.0,-1.0
98.0,-52.0,254.0,270.83,614.58,44.021,1.0,-1.0,-1.0
99.0,1350.0,503.0,61.514,139.59,33.671,1.0,-1.0,-1.0
100.0,1594.0,396.0,159.84,362.7,22.94,1.0,-1.0,-1.0
101.0,1836.0,541.0,33.737,76.557,21.944,1.0,-1.0,-1.0
102.0,1295.0,461.0,87.838,199.32,17.9,1.0,-1.0,-1.0
103.0,1666.0,408.0,146.62,332.71,64.738,1.0,-1.0,-1.0
104.0,-52.0,254.0,270.83,614.58,56.379,1.0,-1.0,-1.0
105.0,1350.0,503.0,61.514,139.59,39.45,1.0,-1.0,-1.0
106.0,1594.0,396.0,159.84,362.7,19.526,1.0,-1.0,-1.0
107.0,1836.0,541.0,33.737,76.557,16.959,1.0,-1.0,-1.0
108.0,1291.0,454.0,94.66,214.81,9.9689,1.0,-1.0,-1.0
109.0,1643.0,371.0,159.84,362.7,63.715,1.0,-1.0,-1.0
110.0,-52.0,254.0,270.83,614.58,52.829,1.0,-1.0,-1.0
111.0,1594.0,396.0,159.84,362.7,31.013,1.0,-1.0,-1.0
112.0,1349.0,490.0,73.864,167.61,31.0,1.0,-1.0,-1.0
113.0,1308.0,474.0,87.838,199.32,20.751,1.0,-1.0,-1.0
114.0,1838.0,543.0,30.903,70.127,11.683,1.0,-1.0,-1.0
115.0,1643.0,371.0,159.84,362.7,63.111,1.0,-1.0,-1.0
116.0,-52.0,254.0,270.83,614.58,55.834,1.0,-1.0,-1.0
117.0,1349.0,490.0,73.864,167.61,39.327,1.0,-1.0,-1.0
118.0,1594.0,396.0,159.84,362.7,33.805,1.0,-1.0,-1.0
119.0,1692.0,396.0,159.84,362.7,30.437,1.0,-1.0,-1.0
120.0,1308.0,474.0,87.838,199.32,13.999,1.0,-1.0,-1.0
121.0,1643.0,396.0,159.84,362.7,69.866,1.0,-1.0,-1.0
122.0,-52.0,254.0,270.83,614.58,52.643,1.0,-1.0,-1.0
123.0,1349.0,490.0,73.864,167.61,36.897,1.0,-1.0,-1.0
124.0,1594.0,371.0,159.84,362.7,24.467,1.0,-1.0,-1.0
125.0,1792.0,456.0,73.864,167.61,21.708,1.0,-1.0,-1.0
126.0,1314.0,468.0,79.918,181.35,16.32,1.0,-1.0,-1.0
127.0,298.0,463.0,103.17,234.13,9.1896,1.0,-1.0,-1.0
128.0,1643.0,354.0,175.68,398.65,71.576,1.0,-1.0,-1.0
129.0,-52.0,254.0,270.83,614.58,55.724,1.0,-1.0,-1.0
130.0,1349.0,490.0,73.864,167.61,33.171,1.0,-1.0,-1.0
131.0,1589.0,381.0,175.68,398.65,30.184,1.0,-1.0,-1.0
132.0,1792.0,456.0,73.864,167.61,17.312,1.0,-1.0,-1.0
133.0,1315.0,468.0,73.864,167.61,11.149,1.0,-1.0,-1.0
134.0,1619.0,396.0,159.84,362.7,74.939,1.0,-1.0,-1.0
135.0,-52.0,254.0,270.83,614.58,48.298,1.0,-1.0,-1.0
136.0,1349.0,490.0,73.864,167.61,35.903,1.0,-1.0,-1.0
137.0,1668.0,371.0,159.84,362.7,32.518,1.0,-1.0,-1.0
138.0,1326.0,479.0,73.864,167.61,25.98,1.0,-1.0,-1.0
139.0,1804.0,475.0,61.514,139.59,11.826,1.0,-1.0,-1.0
140.0,1619.0,396.0,159.84,362.7,77.047,1.0,-1.0,-1.0
141.0,1349.0,490.0,73.864,167.61,36.734,1.0,-1.0,-1.0
142.0,-10.0,254.0,270.83,614.58,34.067,1.0,-1.0,-1.0
143.0,1668.0,371.0,159.84,362.7,30.144,1.0,-1.0,-1.0
144.0,1840.0,532.0,36.723,83.333,28.766,1.0,-1.0,-1.0
145.0,1326.0,479.0,73.864,167.61,26.27,1.0,-1.0,-1.0
146.0,1810.0,535.0,33.737,76.557,13.281,1.0,-1.0,-1.0
147.0,1843.0,357.0,79.918,181.35,8.8267,1.0,-1.0,-1.0
148.0,1619.0,396.0,159.84,362.7,69.991,1.0,-1.0,-1.0
149.0,1349.0,490.0,73.864,167.61,35.431,1.0,-1.0,-1.0
150.0,1835.0,557.0,26.0,59.0,31.706,1.0,-1.0,-1.0
151.0,1326.0,479.0,73.864,167.61,25.202,1.0,-1.0,-1.0
152.0,1668.0,371.0,159.84,362.7,19.606,1.0,-1.0,-1.0
153.0,-52.0,254.0,270.83,614.58,14.007,1.0,-1.0,-1.0
154.0,312.0,500.0,30.903,70.127,11.29,1.0,-1.0,-1.0
155.0,1843.0,357.0,79.918,181.35,8.3148,1.0,-1.0,-1.0
156.0,31.0,296.0,270.83,614.58,4.9139,1.0,-1.0,-1.0
157.0,1616.0,354.0,175.68,398.65,70.678,1.0,-1.0,-1.0
158.0,1349.0,490.0,73.864,167.61,37.041,1.0,-1.0,-1.0
159.0,1831.0,557.0,26.0,59.0,26.431,1.0,-1.0,-1.0
160.0,1326.0,479.0,73.864,167.61,21.989,1.0,-1.0,-1.0
161.0,1670.0,381.0,175.68,398.65,18.886,1.0,-1.0,-1.0
162.0,1831.0,357.0,79.918,181.35,9.6426,1.0,-1.0,-1.0
163.0,107.0,565.0,146.62,332.71,6.6827,1.0,-1.0,-1.0
163.0,574.0,254.0,270.83,614.58,51.152,1.0,-1.0,-1.0
164.0,1562.0,381.0,175.68,398.65,6.4058,1.0,-1.0,-1.0
165.0,1616.0,354.0,175.68,398.65,82.014,1.0,-1.0,-1.0
166.0,1349.0,490.0,73.864,167.61,36.827,1.0,-1.0,-1.0
167.0,31.0,254.0,270.83,614.58,33.905,1.0,-1.0,-1.0
168.0,1831.0,357.0,79.918,181.35,16.904,1.0,-1.0,-1.0
169.0,1308.0,461.0,87.838,199.32,14.938,1.0,-1.0,-1.0
170.0,1798.0,489.0,52.0,118.0,14.481,1.0,-1.0,-1.0
171.0,1619.0,371.0,159.84,362.7,72.384,1.0,-1.0,-1.0
172.0,1349.0,490.0,73.864,167.61,38.639,1.0,-1.0,-1.0
173.0,31.0,254.0,270.83,614.58,27.667,1.0,-1.0,-1.0
174.0,1569.0,396.0,159.84,362.7,18.852,1.0,-1.0,-1.0
175.0,1689.0,430.0,146.62,332.71,16.746,1.0,-1.0,-1.0
176.0,1767.0,325.0,189.32,429.61,14.398,1.0,-1.0,-1.0
177.0,1308.0,461.0,87.838,199.32,13.659,1.0,-1.0,-1.0
178.0,1616.0,354.0,175.68,398.65,65.412,1.0,-1.0,-1.0
179.0,1339.0,480.0,79.918,181.35,46.891,1.0,-1.0,-1.0
180.0,1810.0,533.0,30.903,70.127,35.29,1.0,-1.0,-1.0
181.0,31.0,254.0,270.83,614.58,26.037,1.0,-1.0,-1.0
182.0,1281.0,431.0,103.17,234.13,11.718,1.0,-1.0,-1.0
183.0,1562.0,381.0,175.68,398.65,10.235,1.0,-1.0,-1.0
184.0,1757.0,513.0,61.514,139.59,8.6035,1.0,-1.0,-1.0
185.0,1821.0,526.0,103.17,234.13,6.6077,1.0,-1.0,-1.0
186.0,1616.0,354.0,175.68,398.65,64.181,1.0,-1.0,-1.0
187.0,1349.0,490.0,73.864,167.61,50.363,1.0,-1.0,-1.0
188.0,1815.0,549.0,26.0,59.0,37.117,1.0,-1.0,-1.0
189.0,1326.0,479.0,73.864,167.61,29.999,1.0,-1.0,-1.0
190.0,31.0,254.0,270.83,614.58,14.004,1.0,-1.0,-1.0
191.0,1562.0,381.0,175.68,398.65,8.5096,1.0,-1.0,-1.0
192.0,1829.0,542.0,94.66,214.81,6.314,1.0,-1.0,-1.0
193.0,1873.0,374.0,36.723,83.333,4.1767,1.0,-1.0,-1.0
194.0,1619.0,396.0,159.84,362.7,68.372,1.0,-1.0,-1.0
195.0,1349.0,490.0,73.864,167.61,56.174,1.0,-1.0,-1.0
196.0,1752.0,290.0,207.45,470.74,33.244,1.0,-1.0,-1.0
197.0,1689.0,430.0,146.62,332.71,21.87,1.0,-1.0,-1.0
198.0,1308.0,461.0,87.838,199.32,16.652,1.0,-1.0,-1.0
199.0,127.0,688.0,94.66,214.81,16.468,1.0,-1.0,-1.0
200.0,1616.0,354.0,175.68,398.65,73.534,1.0,-1.0,-1.0
201.0,1339.0,480.0,79.918,181.35,52.712,1.0,-1.0,-1.0
202.0,1752.0,290.0,207.45,470.74,41.951,1.0,-1.0,-1.0
203.0,73.0,254.0,270.83,614.58,37.316,1.0,-1.0,-1.0
204.0,1295.0,461.0,87.838,199.32,13.145,1.0,-1.0,-1.0
205.0,1692.0,420.0,159.84,362.7,7.6878,1.0,-1.0,-1.0
206.0,1616.0,354.0,175.68,398.65,73.734,1.0,-1.0,-1.0
207.0,1349.0,490.0,73.864,167.61,63.212,1.0,-1.0,-1.0
208.0,1752.0,290.0,207.45,470.74,39.56,1.0,-1.0,-1.0
209.0,1308.0,461.0,87.838,199.32,28.613,1.0,-1.0,-1.0
210.0,1692.0,396.0,159.84,362.7,23.19,1.0,-1.0,-1.0
211.0,73.0,254.0,270.83,614.58,23.081,1.0,-1.0,-1.0
212.0,1616.0,354.0,175.68,398.65,79.855,1.0,-1.0,-1.0
213.0,1349.0,490.0,73.864,167.61,61.084,1.0,-1.0,-1.0
214.0,1670.0,381.0,175.68,398.65,43.711,1.0,-1.0,-1.0
215.0,1752.0,290.0,207.45,470.74,35.54,1.0,-1.0,-1.0
216.0,1308.0,461.0,87.838,199.32,26.288,1.0,-1.0,-1.0
217.0,135.0,647.0,113.37,257.27,15.332,1.0,-1.0,-1.0
218.0,1616.0,354.0,175.68,398.65,70.057,1.0,-1.0,-1.0
219.0,1349.0,490.0,73.864,167.61,63.441,1.0,-1.0,-1.0
220.0,1670.0,381.0,175.68,398.65,45.533,1.0,-1.0,-1.0
221.0,1752.0,290.0,207.45,470.74,32.183,1.0,-1.0,-1.0
222.0,1308.0,461.0,87.838,199.32,21.661,1.0,-1.0,-1.0
223.0,145.0,713.0,79.918,181.35,15.604,1.0,-1.0,-1.0
224.0,1616.0,354.0,175.68,398.65,70.38,1.0,-1.0,-1.0
225.0,1349.0,490.0,73.864,167.61,65.47,1.0,-1.0,-1.0
226.0,1670.0,381.0,175.68,398.65,46.659,1.0,-1.0,-1.0
227.0,1752.0,290.0,207.45,470.74,31.266,1.0,-1.0,-1.0
228.0,1310.0,545.0,52.0,118.0,22.581,1.0,-1.0,-1.0
229.0,1332.0,463.0,33.737,76.557,11.161,1.0,-1.0,-1.0
230.0,1616.0,354.0,175.68,398.65,68.337,1.0,-1.0,-1.0
231.0,1349.0,490.0,73.864,167.61,59.666,1.0,-1.0,-1.0
232.0,1670.0,381.0,175.68,398.65,46.271,1.0,-1.0,-1.0
233.0,1752.0,290.0,207.45,470.74,34.966,1.0,-1.0,-1.0
234.0,1308.0,461.0,87.838,199.32,18.842,1.0,-1.0,-1.0
235.0,155.0,669.0,103.17,234.13,14.914,1.0,-1.0,-1.0
236.0,100.0,490.0,113.37,257.27,6.2708,1.0,-1.0,-1.0
237.0,1616.0,381.0,175.68,398.65,68.451,1.0,-1.0,-1.0
238.0,1349.0,490.0,73.864,167.61,50.873,1.0,-1.0,-1.0
239.0,1752.0,290.0,207.45,470.74,27.192,1.0,-1.0,-1.0
240.0,1308.0,461.0,87.838,199.32,20.926,1.0,-1.0,-1.0
241.0,100.0,490.0,113.37,257.27,11.688,1.0,-1.0,-1.0
242.0,1622.0,354.0,189.32,429.61,69.024,1.0,-1.0,-1.0
243.0,1349.0,490.0,73.864,167.61,56.938,1.0,-1.0,-1.0
244.0,1752.0,290.0,207.45,470.74,27.79,1.0,-1.0,-1.0
245.0,1310.0,545.0,52.0,118.0,25.53,1.0,-1.0,-1.0
246.0,329.0,543.0,135.42,307.29,24.219,1.0,-1.0,-1.0
247.0,1622.0,354.0,189.32,429.61,73.547,1.0,-1.0,-1.0
248.0,1349.0,490.0,73.864,167.61,59.175,1.0,-1.0,-1.0
249.0,1752.0,290.0,207.45,470.74,31.459,1.0,-1.0,-1.0
250.0,1310.0,545.0,52.0,118.0,29.978,1.0,-1.0,-1.0
251.0,333.0,543.0,146.62,332.71,24.89,1.0,-1.0,-1.0
252.0,1622.0,354.0,189.32,429.61,70.72,1.0,-1.0,-1.0
253.0,1349.0,490.0,73.864,167.61,56.873,1.0,-1.0,-1.0
254.0,1752.0,290.0,207.45,470.74,36.56,1.0,-1.0,-1.0
255.0,236.0,248.0,226.74,514.53,22.091,1.0,-1.0,-1.0
256.0,1308.0,461.0,87.838,199.32,15.074,1.0,-1.0,-1.0
257.0,1564.0,325.0,189.32,429.61,12.935,1.0,-1.0,-1.0
258.0,1616.0,381.0,175.68,398.65,75.593,1.0,-1.0,-1.0
259.0,1349.0,490.0,73.864,167.61,46.469,1.0,-1.0,-1.0
260.0,1752.0,290.0,207.45,470.74,38.97,1.0,-1.0,-1.0
261.0,259.0,275.0,250.0,567.31,20.603,1.0,-1.0,-1.0
262.0,1310.0,537.0,52.0,118.0,18.292,1.0,-1.0,-1.0
263.0,1593.0,354.0,189.32,429.61,80.576,1.0,-1.0,-1.0
264.0,1349.0,490.0,73.864,167.61,50.829,1.0,-1.0,-1.0
265.0,1737.0,283.0,226.74,514.53,36.619,1.0,-1.0,-1.0
266.0,497.0,515.0,33.737,76.557,15.359,1.0,-1.0,-1.0
267.0,1308.0,461.0,87.838,199.32,12.268,1.0,-1.0,-1.0
268.0,1622.0,354.0,189.32,429.61,74.794,1.0,-1.0,-1.0
269.0,1349.0,490.0,73.864,167.61,54.438,1.0,-1.0,-1.0
270.0,1752.0,290.0,207.45,470.74,36.327,1.0,-1.0,-1.0
271.0,1564.0,325.0,189.32,429.61,29.29,1.0,-1.0,-1.0
272.0,1315.0,545.0,47.794,108.46,15.828,1.0,-1.0,-1.0
273.0,1593.0,354.0,189.32,429.61,73.628,1.0,-1.0,-1.0
274.0,1349.0,490.0,73.864,167.61,58.151,1.0,-1.0,-1.0
275.0,1752.0,290.0,207.45,470.74,41.979,1.0,-1.0,-1.0
276.0,1670.0,381.0,175.68,398.65,28.986,1.0,-1.0,-1.0
277.0,512.0,494.0,33.737,76.557,18.692,1.0,-1.0,-1.0
278.0,1315.0,545.0,47.794,108.46,10.599,1.0,-1.0,-1.0
279.0,1593.0,354.0,189.32,429.61,66.649,1.0,-1.0,-1.0
280.0,1349.0,490.0,73.864,167.61,54.048,1.0,-1.0,-1.0
281.0,1737.0,283.0,226.74,514.53,43.154,1.0,-1.0,-1.0
282.0,338.0,519.0,159.84,362.7,27.682,1.0,-1.0,-1.0
283.0,1670.0,381.0,175.68,398.65,25.357,1.0,-1.0,-1.0
284.0,1308.0,461.0,87.838,199.32,16.058,1.0,-1.0,-1.0
285.0,523.0,489.0,33.737,76.557,11.036,1.0,-1.0,-1.0
286.0,452.0,399.0,73.864,167.61,8.9042,1.0,-1.0,-1.0
287.0,1378.0,510.0,67.474,153.11,7.3104,1.0,-1.0,-1.0
288.0,1593.0,354.0,189.32,429.61,63.243,1.0,-1.0,-1.0
289.0,1349.0,490.0,73.864,167.61,54.639,1.0,-1.0,-1.0
290.0,1737.0,283.0,226.74,514.53,44.187,1.0,-1.0,-1.0
291.0,1670.0,354.0,175.68,398.65,20.951,1.0,-1.0,-1.0
292.0,1308.0,461.0,87.838,199.32,14.046,1.0,-1.0,-1.0
293.0,323.0,254.0,270.83,614.58,12.144,1.0,-1.0,-1.0
294.0,1593.0,354.0,189.32,429.61,69.067,1.0,-1.0,-1.0
295.0,1349.0,490.0,73.864,167.61,56.656,1.0,-1.0,-1.0
296.0,1752.0,290.0,207.45,470.74,43.303,1.0,-1.0,-1.0
297.0,1670.0,354.0,175.68,398.65,24.656,1.0,-1.0,-1.0
298.0,336.0,236.0,250.0,567.31,17.948,1.0,-1.0,-1.0
299.0,1308.0,461.0,87.838,199.32,14.792,1.0,-1.0,-1.0
300.0,107.0,494.0,103.17,234.13,14.107,1.0,-1.0,-1.0
301.0,1593.0,354.0,189.32,429.61,69.552,1.0,-1.0,-1.0
302.0,1349.0,490.0,73.864,167.61,49.767,1.0,-1.0,-1.0
303.0,1737.0,283.0,226.74,514.53,36.585,1.0,-1.0,-1.0
304.0,1670.0,381.0,175.68,398.65,27.052,1.0,-1.0,-1.0
305.0,1315.0,545.0,47.794,108.46,18.745,1.0,-1.0,-1.0
306.0,374.0,275.0,250.0,567.31,10.759,1.0,-1.0,-1.0
307.0,1564.0,354.0,189.32,429.61,68.85,1.0,-1.0,-1.0
308.0,1349.0,490.0,73.864,167.61,44.878,1.0,-1.0,-1.0
309.0,1643.0,381.0,175.68,398.65,39.4,1.0,-1.0,-1.0
310.0,1737.0,283.0,226.74,514.53,37.965,1.0,-1.0,-1.0
311.0,1308.0,461.0,87.838,199.32,13.649,1.0,-1.0,-1.0
312.0,1593.0,354.0,189.32,429.61,60.967,1.0,-1.0,-1.0
313.0,1349.0,490.0,73.864,167.61,49.451,1.0,-1.0,-1.0
314.0,1737.0,283.0,226.74,514.53,38.206,1.0,-1.0,-1.0
315.0,1670.0,381.0,175.68,398.65,22.06,1.0,-1.0,-1.0
316.0,1315.0,545.0,47.794,108.46,16.975,1.0,-1.0,-1.0
317.0,1593.0,354.0,189.32,429.61,57.805,1.0,-1.0,-1.0
318.0,1349.0,490.0,73.864,167.61,55.381,1.0,-1.0,-1.0
319.0,1737.0,283.0,226.74,514.53,30.074,1.0,-1.0,-1.0
320.0,1315.0,545.0,47.794,108.46,16.196,1.0,-1.0,-1.0
321.0,1651.0,383.0,189.32,429.61,15.7,1.0,-1.0,-1.0
322.0,556.0,437.0,56.686,128.63,10.583,1.0,-1.0,-1.0
323.0,1593.0,354.0,189.32,429.61,59.841,1.0,-1.0,-1.0
324.0,1349.0,490.0,73.864,167.61,51.86,1.0,-1.0,-1.0
325.0,1737.0,283.0,226.74,514.53,40.997,1.0,-1.0,-1.0
326.0,1651.0,383.0,189.32,429.61,19.852,1.0,-1.0,-1.0
327.0,13.0,490.0,113.37,257.27,15.203,1.0,-1.0,-1.0
328.0,107.0,494.0,103.17,234.13,13.594,1.0,-1.0,-1.0
329.0,1308.0,461.0,87.838,199.32,11.447,1.0,-1.0,-1.0
330.0,1528.0,322.0,207.45,470.74,58.095,1.0,-1.0,-1.0
331.0,1349.0,490.0,73.864,167.61,48.271,1.0,-1.0,-1.0
332.0,1622.0,354.0,189.32,429.61,47.883,1.0,-1.0,-1.0
333.0,1737.0,283.0,226.74,514.53,43.223,1.0,-1.0,-1.0
334.0,582.0,498.0,146.62,332.71,22.641,1.0,-1.0,-1.0
335.0,1308.0,461.0,87.838,199.32,14.39,1.0,-1.0,-1.0
336.0,107.0,494.0,103.17,234.13,12.818,1.0,-1.0,-1.0
337.0,13.0,490.0,113.37,257.27,8.2008,1.0,-1.0,-1.0
338.0,1564.0,354.0,189.32,429.61,60.119,1.0,-1.0,-1.0
339.0,1349.0,490.0,73.864,167.61,49.125,1.0,-1.0,-1.0
340.0,1702.0,283.0,226.74,514.53,46.551,1.0,-1.0,-1.0
341.0,582.0,498.0,146.62,332.71,27.147,1.0,-1.0,-1.0
342.0,1308.0,461.0,87.838,199.32,14.651,1.0,-1.0,-1.0
343.0,1643.0,408.0,175.68,398.65,11.498,1.0,-1.0,-1.0
344.0,84.0,527.0,94.66,214.81,1.2627,1.0,-1.0,-1.0
345.0,1564.0,354.0,189.32,429.61,61.475,1.0,-1.0,-1.0
346.0,1349.0,490.0,73.864,167.61,46.852,1.0,-1.0,-1.0
347.0,579.0,522.0,135.42,307.29,42.276,1.0,-1.0,-1.0
348.0,1702.0,283.0,226.74,514.53,40.341,1.0,-1.0,-1.0
349.0,1622.0,383.0,189.32,429.61,17.515,1.0,-1.0,-1.0
350.0,1308.0,461.0,87.838,199.32,15.699,1.0,-1.0,-1.0
351.0,1349.0,490.0,73.864,167.61,48.833,1.0,-1.0,-1.0
352.0,1737.0,283.0,226.74,514.53,48.702,1.0,-1.0,-1.0
353.0,1593.0,354.0,189.32,429.61,44.318,1.0,-1.0,-1.0
354.0,604.0,552.0,123.42,280.06,24.186,1.0,-1.0,-1.0
355.0,1308.0,461.0,87.838,199.32,15.963,1.0,-1.0,-1.0
356.0,1535.0,325.0,189.32,429.61,13.127,1.0,-1.0,-1.0
357.0,107.0,494.0,103.17,234.13,11.479,1.0,-1.0,-1.0
